date,location,station_reference,temperature_avg_c,temperature_min_c,temperature_max_c,dew_point_c,relative_humidity_pct,precipitation_mm,snow_depth_mm,wind_direction_deg,wind_speed_kmh,peak_wind_gust_kmh,sea_level_pressure_hpa,sunshine_minutes,cloud_cover_okta,visibility_m,weather_condition_code,temperature_range_c,pressure_change_hpa,rainfall_3day_mm,rainfall_7day_mm,next_day_temperature_c
2020-01-20,"Yangon, Myanmar",Yangon International Airport (VYYY),23.48,19.89,26.91,21.35,74.4,0.0,0,235.0,6.6,8.04,1012.93,405.0,1.7,9729.0,1,7.03,2.91,15.3,16.65,25.03
2020-01-21,"Yangon, Myanmar",Yangon International Airport (VYYY),25.03,21.03,30.42,22.05,90.4,7.81,0,139.0,1.67,,1014.24,,0.5,7933.0,7,9.39,1.31,23.11,24.46,24.55
2020-01-22,"Yangon, Myanmar",Yangon International Airport (VYYY),24.55,20.11,30.32,20.44,78.1,0.0,0,100.0,7.45,9.51,1010.5,413.0,1.4,10355.0,1,10.21,-3.74,7.81,24.46,24.04
2020-01-23,"Yangon, Myanmar",Yangon International Airport (VYYY),24.04,19.14,29.89,23.09,70.3,0.0,0,178.0,6.53,13.23,1009.63,496.0,0.0,10355.0,1,10.75,-0.87,7.81,24.46,23.72
2020-01-24,"Yangon, Myanmar",Yangon International Airport (VYYY),23.72,20.36,29.04,20.7,82.9,0.0,0,72.0,8.13,10.7,1010.91,478.0,3.9,9101.0,1,8.68,1.28,0.0,23.11,24.95
2020-01-25,"Yangon, Myanmar",Yangon International Airport (VYYY),24.95,22.33,30.44,22.72,73.6,0.0,0,203.0,6.21,7.54,1016.14,326.0,1.0,9937.0,1,8.1,5.23,0.0,23.11,25.42
2020-01-26,"Yangon, Myanmar",Yangon International Airport (VYYY),25.42,21.55,29.82,20.85,78.5,0.0,0,192.0,7.61,8.32,1013.78,425.0,1.4,8978.0,1,8.27,-2.36,0.0,7.81,24.33
2020-01-27,"Yangon, Myanmar",Yangon International Airport (VYYY),24.33,21.0,30.1,21.5,78.4,0.0,0,153.0,,15.45,1010.05,571.0,1.9,8722.0,1,9.1,-3.73,0.0,7.81,22.53
2020-01-28,"Yangon, Myanmar",Yangon International Airport (VYYY),22.53,18.95,27.13,20.21,76.9,0.0,0,179.0,7.62,7.64,1012.18,518.0,1.3,9622.0,1,8.18,2.13,0.0,0.0,23.5
2020-01-29,"Yangon, Myanmar",Yangon International Airport (VYYY),23.5,19.62,28.46,19.06,82.5,0.0,0,236.0,7.35,9.0,1011.42,457.0,3.7,9244.0,1,8.84,-0.76,0.0,0.0,26.28
2020-01-30,"Yangon, Myanmar",Yangon International Airport (VYYY),26.28,23.18,31.08,23.64,78.4,0.0,0,275.0,9.81,17.08,1009.51,568.0,4.0,11171.0,3,7.9,-1.91,0.0,0.0,25.86
2020-01-31,"Yangon, Myanmar",Yangon International Airport (VYYY),25.86,22.98,29.51,22.52,72.5,0.0,0,215.0,5.46,10.13,1014.97,484.0,1.8,9446.0,1,6.53,5.46,0.0,0.0,25.62
2020-02-01,"Yangon, Myanmar",Yangon International Airport (VYYY),25.62,22.32,30.88,22.0,76.7,0.0,0,214.0,11.83,18.2,1010.28,476.0,3.2,9574.0,1,8.56,-4.69,0.0,0.0,24.99
2020-02-02,"Yangon, Myanmar",Yangon International Airport (VYYY),24.99,20.76,30.05,22.71,79.4,0.0,0,214.0,9.42,12.6,1013.94,568.0,1.1,10137.0,1,9.29,3.66,0.0,0.0,24.3
2020-02-03,"Yangon, Myanmar",Yangon International Airport (VYYY),24.3,20.24,28.94,19.68,80.5,0.0,0,135.0,8.12,8.33,1014.39,474.0,2.1,9659.0,1,8.7,0.46,0.0,0.0,22.6
2020-02-04,"Yangon, Myanmar",Yangon International Airport (VYYY),22.6,18.5,27.34,18.44,83.6,0.0,0,128.0,9.87,14.12,1014.03,432.0,2.9,11382.0,1,8.83,-0.36,0.0,0.0,25.3
2020-02-05,"Yangon, Myanmar",Yangon International Airport (VYYY),25.3,21.01,29.77,21.55,85.6,0.0,0,256.0,5.77,9.39,1017.96,573.0,3.2,12055.0,1,8.76,3.93,0.0,0.0,24.32
2020-02-06,"Yangon, Myanmar",Yangon International Airport (VYYY),24.32,20.8,27.94,22.35,75.2,0.0,0,133.0,9.83,9.94,1010.29,407.0,3.6,11568.0,1,7.14,-7.67,0.0,0.0,23.75
2020-02-07,"Yangon, Myanmar",Yangon International Airport (VYYY),23.75,19.45,28.06,20.58,86.2,0.0,0,160.0,5.51,6.17,1014.3,509.0,1.5,10532.0,1,8.61,4.01,0.0,0.0,25.07
2020-02-08,"Yangon, Myanmar",Yangon International Airport (VYYY),25.07,21.62,30.79,21.85,73.4,0.0,0,211.0,4.71,7.59,1012.38,409.0,3.0,9697.0,1,9.17,-1.91,0.0,0.0,22.73
2020-02-09,"Yangon, Myanmar",Yangon International Airport (VYYY),22.73,19.15,27.23,,80.2,0.0,0,132.0,7.35,9.8,1014.12,551.0,1.6,9390.0,1,8.08,1.74,0.0,0.0,22.9
2020-02-10,"Yangon, Myanmar",Yangon International Airport (VYYY),22.9,19.31,27.84,20.19,78.6,12.43,0,242.0,6.52,9.12,1014.17,592.0,2.2,7511.0,8,8.53,0.04,12.43,12.43,24.96
2020-02-11,"Yangon, Myanmar",Yangon International Airport (VYYY),24.96,20.95,29.39,22.46,73.1,0.0,0,205.0,9.73,13.55,1014.15,457.0,2.5,10352.0,1,8.45,-0.02,12.43,12.43,24.8
2020-02-12,"Yangon, Myanmar",Yangon International Airport (VYYY),24.8,21.59,28.97,23.49,74.3,0.0,0,207.0,9.67,21.32,1011.31,529.0,3.0,11125.0,1,7.39,-2.83,12.43,12.43,25.3
2020-02-13,"Yangon, Myanmar",Yangon International Airport (VYYY),25.3,21.63,30.85,21.77,72.9,0.0,0,163.0,6.82,12.43,1010.23,439.0,1.8,9093.0,1,9.22,-1.09,0.0,12.43,23.57
2020-02-14,"Yangon, Myanmar",Yangon International Airport (VYYY),23.57,20.11,28.0,18.96,85.7,0.0,0,139.0,10.55,14.4,1016.42,487.0,4.4,10360.0,3,7.89,6.2,0.0,12.43,24.88
2020-02-15,"Yangon, Myanmar",Yangon International Airport (VYYY),24.88,20.92,28.64,24.79,74.5,0.0,0,148.0,5.66,7.83,1013.31,530.0,2.5,10105.0,1,7.72,-3.11,0.0,12.43,25.94
2020-02-16,"Yangon, Myanmar",Yangon International Airport (VYYY),25.94,22.33,30.06,21.35,77.1,0.0,0,139.0,11.65,14.52,1015.48,454.0,2.1,10074.0,1,7.73,2.17,0.0,12.43,24.05
2020-02-17,"Yangon, Myanmar",Yangon International Airport (VYYY),24.05,20.09,29.84,21.98,82.0,0.0,0,132.0,8.07,10.71,1013.8,456.0,1.4,10020.0,1,9.75,-1.69,0.0,0.0,24.35
2020-02-18,"Yangon, Myanmar",Yangon International Airport (VYYY),24.35,19.89,29.05,22.35,79.2,0.0,0,246.0,7.18,12.29,1011.46,437.0,0.5,11875.0,1,9.17,-2.34,0.0,0.0,26.37
2020-02-19,"Yangon, Myanmar",Yangon International Airport (VYYY),26.37,22.7,31.72,23.06,,0.0,0,206.0,9.03,12.87,1013.4,445.0,2.2,10215.0,1,9.02,1.94,0.0,0.0,23.29
2020-02-20,"Yangon, Myanmar",Yangon International Airport (VYYY),23.29,17.74,27.42,20.34,78.0,0.0,0,216.0,6.6,7.74,1010.01,489.0,2.6,9329.0,1,9.69,-3.39,0.0,0.0,27.36
2020-02-21,"Yangon, Myanmar",Yangon International Airport (VYYY),27.36,24.15,31.06,24.87,77.7,0.0,0,230.0,7.59,8.06,1010.44,388.0,5.0,10518.0,3,6.9,0.43,0.0,0.0,26.92
2020-02-22,"Yangon, Myanmar",Yangon International Airport (VYYY),26.92,22.97,31.77,23.25,75.9,0.0,0,255.0,6.69,7.5,1012.19,452.0,0.0,8600.0,1,8.8,1.75,0.0,0.0,24.67
2020-02-23,"Yangon, Myanmar",Yangon International Airport (VYYY),24.67,20.9,30.01,21.3,76.8,0.0,0,155.0,8.32,11.16,1013.59,322.0,0.9,10800.0,1,9.11,1.4,0.0,0.0,24.86
2020-02-24,"Yangon, Myanmar",Yangon International Airport (VYYY),24.86,22.03,29.79,21.36,79.4,0.0,0,168.0,5.52,7.95,1010.78,499.0,2.3,9462.0,1,7.76,-2.81,0.0,0.0,26.23
2020-02-25,"Yangon, Myanmar",Yangon International Airport (VYYY),26.23,22.5,31.21,22.9,79.8,0.0,0,150.0,5.71,7.08,1013.68,394.0,2.3,9771.0,1,8.71,2.9,0.0,0.0,24.66
2020-02-26,"Yangon, Myanmar",Yangon International Airport (VYYY),24.66,21.01,29.45,21.06,72.6,0.0,0,240.0,7.32,8.32,1014.01,458.0,1.8,10369.0,1,8.44,0.33,0.0,0.0,24.57
2020-02-27,"Yangon, Myanmar",Yangon International Airport (VYYY),24.57,20.5,29.03,20.38,82.5,0.0,0,280.0,10.85,11.11,1009.73,444.0,4.2,10327.0,3,8.53,-4.28,0.0,0.0,25.89
2020-02-28,"Yangon, Myanmar",Yangon International Airport (VYYY),25.89,22.93,29.76,22.94,75.9,0.0,0,186.0,6.78,13.4,1011.94,574.0,1.9,10584.0,1,6.83,2.21,0.0,0.0,23.94
2020-02-29,"Yangon, Myanmar",Yangon International Airport (VYYY),23.94,19.87,34.84,20.02,75.8,0.0,0,192.0,5.2,34.980000000000004,1009.35,505.0,3.2,8645.0,1,7.97,-2.59,0.0,0.0,24.54
2020-03-01,"Yangon, Myanmar",Yangon International Airport (VYYY),24.54,21.35,28.55,21.69,79.4,0.0,0,259.0,9.52,13.51,1012.14,520.0,2.2,9202.0,1,7.2,2.79,0.0,0.0,26.13
2020-03-02,"Yangon, Myanmar",Yangon International Airport (VYYY),26.13,21.8,30.21,24.84,73.8,0.0,0,172.0,7.1,8.23,1014.48,430.0,,10557.0,1,8.41,2.34,0.0,0.0,24.28
2020-03-03,"Yangon, Myanmar",Yangon International Airport (VYYY),24.28,20.76,30.99,,76.5,0.0,0,259.0,4.97,6.05,1011.61,542.0,0.0,10202.0,1,10.23,-2.87,0.0,0.0,24.79
2020-03-04,"Yangon, Myanmar",Yangon International Airport (VYYY),24.79,20.89,30.24,22.54,77.0,0.0,0,256.0,8.63,12.1,1012.41,603.0,0.9,8736.0,1,9.34,0.81,0.0,0.0,24.78
2020-03-05,"Yangon, Myanmar",Yangon International Airport (VYYY),24.78,22.17,29.43,21.0,74.7,0.0,0,244.0,8.24,8.83,1014.12,544.0,1.4,9573.0,1,7.26,1.7,0.0,0.0,25.17
2020-03-06,"Yangon, Myanmar",Yangon International Airport (VYYY),25.17,22.14,31.02,19.88,75.9,0.0,0,235.0,8.88,10.09,1008.57,415.0,1.2,10859.0,1,8.88,-5.55,0.0,0.0,26.23
2020-03-07,"Yangon, Myanmar",Yangon International Airport (VYYY),26.23,22.48,31.89,24.16,74.0,0.0,0,176.0,3.24,5.7,1011.8,365.0,1.3,10910.0,1,9.41,3.23,0.0,0.0,26.57
2020-03-08,"Yangon, Myanmar",Yangon International Airport (VYYY),26.57,22.8,31.51,23.93,72.1,0.0,0,231.0,5.14,7.34,1014.22,463.0,3.5,10728.0,1,8.71,2.42,0.0,0.0,24.46
2020-03-09,"Yangon, Myanmar",Yangon International Airport (VYYY),24.46,20.81,27.98,21.31,74.8,0.0,0,146.0,10.41,11.81,1015.18,436.0,1.8,8983.0,1,7.17,0.96,0.0,0.0,24.9
2020-03-10,"Yangon, Myanmar",Yangon International Airport (VYYY),24.9,22.38,29.85,22.82,76.7,0.0,0,156.0,9.91,10.68,1010.88,340.0,3.3,11699.0,1,7.47,-4.3,0.0,0.0,24.84
2020-03-11,"Yangon, Myanmar",Yangon International Airport (VYYY),24.84,22.0,29.49,21.8,75.0,0.0,0,41.0,9.93,11.03,1014.89,422.0,0.9,10082.0,1,7.49,4.01,0.0,0.0,26.04
2020-03-12,"Yangon, Myanmar",Yangon International Airport (VYYY),26.04,22.01,30.63,23.0,79.6,0.0,0,211.0,5.12,6.21,1007.53,436.0,1.1,8693.0,1,8.62,-7.36,0.0,0.0,26.71
2020-03-13,"Yangon, Myanmar",Yangon International Airport (VYYY),26.71,23.39,33.19,21.2,77.3,0.0,0,203.0,6.28,9.33,1012.29,374.0,0.4,8623.0,1,9.81,4.76,0.0,0.0,23.65
2020-03-14,"Yangon, Myanmar",Yangon International Airport (VYYY),23.65,19.21,28.01,19.34,71.2,0.0,0,125.0,5.48,9.79,1010.39,470.0,1.3,9532.0,1,8.79,-1.9,0.0,0.0,26.52
2020-03-15,"Yangon, Myanmar",Yangon International Airport (VYYY),26.52,22.17,30.57,23.22,76.9,0.0,0,151.0,8.44,10.51,1010.73,497.0,3.6,11251.0,1,8.39,0.34,0.0,0.0,26.85
2020-03-16,"Yangon, Myanmar",Yangon International Airport (VYYY),26.85,22.81,31.99,22.94,85.3,0.0,0,226.0,7.91,12.92,1010.6,,1.6,8688.0,1,9.18,-0.13,0.0,0.0,26.71
2020-03-17,"Yangon, Myanmar",Yangon International Airport (VYYY),26.71,22.56,31.95,24.11,73.3,23.54,0,166.0,4.08,4.65,1012.47,453.0,1.1,6580.0,8,9.39,1.87,23.54,23.54,26.22
2020-03-18,"Yangon, Myanmar",Yangon International Airport (VYYY),26.22,23.33,30.45,22.88,81.5,0.0,0,209.0,12.62,14.96,1013.52,360.0,4.0,8725.0,1,7.12,1.05,23.54,23.54,24.94
2020-03-19,"Yangon, Myanmar",Yangon International Airport (VYYY),24.94,21.85,29.72,22.7,72.6,0.0,0,137.0,10.26,10.43,1007.32,473.0,2.4,9437.0,1,7.87,-6.2,23.54,23.54,25.7
2020-03-20,"Yangon, Myanmar",Yangon International Airport (VYYY),25.7,22.24,30.28,24.35,80.6,0.0,0,185.0,3.71,3.87,1015.29,374.0,0.6,10621.0,1,8.04,7.96,0.0,23.54,24.45
2020-03-21,"Yangon, Myanmar",Yangon International Airport (VYYY),24.45,20.77,29.47,18.98,84.4,0.0,0,225.0,9.76,9.85,1009.2,562.0,4.2,10654.0,3,8.7,-6.09,0.0,23.54,25.45
2020-03-22,"Yangon, Myanmar",Yangon International Airport (VYYY),25.45,20.58,29.44,21.18,78.1,0.0,0,164.0,6.68,7.37,1012.36,407.0,2.9,8498.0,1,8.86,3.16,0.0,23.54,25.81
2020-03-23,"Yangon, Myanmar",Yangon International Airport (VYYY),25.81,21.74,30.32,21.73,83.1,0.0,0,226.0,3.65,6.95,1010.1,560.0,3.0,8552.0,1,8.58,-2.26,0.0,23.54,24.23
2020-03-24,"Yangon, Myanmar",Yangon International Airport (VYYY),24.23,19.43,28.71,21.17,74.8,0.0,0,257.0,8.89,12.82,1012.01,,4.3,8369.0,3,9.28,1.91,0.0,0.0,27.2
2020-03-25,"Yangon, Myanmar",Yangon International Airport (VYYY),27.2,23.63,31.38,,75.5,0.0,0,183.0,7.7,12.8,1009.02,424.0,2.2,8530.0,1,7.74,-2.99,0.0,0.0,27.55
2020-03-26,"Yangon, Myanmar",Yangon International Airport (VYYY),27.55,23.19,33.2,24.01,79.7,0.0,0,210.0,7.04,7.3,1012.52,539.0,3.5,9403.0,1,10.01,3.5,0.0,0.0,27.98
2020-03-27,"Yangon, Myanmar",Yangon International Airport (VYYY),27.98,24.81,32.79,25.17,77.1,0.0,0,189.0,8.46,16.82,1010.45,503.0,3.4,8902.0,1,7.98,-2.07,0.0,0.0,24.72
2020-03-28,"Yangon, Myanmar",Yangon International Airport (VYYY),24.72,21.7,29.73,20.44,84.0,7.69,0,193.0,6.33,9.35,1008.17,501.0,,7858.0,7,8.03,-2.28,7.69,7.69,25.36
2020-03-29,"Yangon, Myanmar",Yangon International Airport (VYYY),25.36,20.72,30.77,21.86,80.6,0.0,0,174.0,4.6,10.2,1009.87,383.0,4.9,8162.0,3,10.05,1.69,7.69,7.69,26.03
2020-03-30,"Yangon, Myanmar",Yangon International Airport (VYYY),26.03,21.61,30.89,20.55,82.3,0.0,0,253.0,7.82,9.05,1013.98,386.0,3.0,8400.0,1,9.28,4.11,7.69,7.69,25.98
2020-03-31,"Yangon, Myanmar",Yangon International Airport (VYYY),25.98,22.78,31.59,24.07,71.3,0.0,0,178.0,9.41,14.42,1010.08,478.0,2.7,7177.0,1,8.82,-3.9,0.0,7.69,26.42
2020-04-01,"Yangon, Myanmar",Yangon International Airport (VYYY),26.42,22.37,31.38,22.9,89.5,7.87,0,152.0,9.95,11.97,1008.76,409.0,1.6,8254.0,7,9.01,-1.32,7.87,15.56,26.12
2020-04-02,"Yangon, Myanmar",Yangon International Airport (VYYY),26.12,22.34,31.32,22.19,77.4,0.0,0,138.0,9.16,10.7,1009.95,245.0,3.4,8281.0,1,8.98,1.2,7.87,15.56,24.4
2020-04-03,"Yangon, Myanmar",Yangon International Airport (VYYY),24.4,20.95,30.38,18.81,87.2,31.19,0,239.0,8.38,9.45,1009.65,329.0,3.9,6402.0,25,9.43,-0.3,39.06,46.75,27.0
2020-04-04,"Yangon, Myanmar",Yangon International Airport (VYYY),27.0,23.0,31.31,24.89,80.0,0.0,0,195.0,7.61,9.61,1010.33,457.0,4.3,9686.0,3,8.3,0.68,31.19,39.06,25.56
2020-04-05,"Yangon, Myanmar",Yangon International Airport (VYYY),25.56,21.63,31.06,22.77,72.4,0.0,0,161.0,3.71,8.28,1004.96,314.0,2.8,8468.0,1,9.42,-5.36,31.19,39.06,26.53
2020-04-06,"Yangon, Myanmar",Yangon International Airport (VYYY),26.53,22.88,32.11,24.19,82.7,0.0,0,259.0,12.97,14.71,1012.27,310.0,1.9,7862.0,1,9.23,7.31,0.0,39.06,26.11
2020-04-07,"Yangon, Myanmar",Yangon International Airport (VYYY),26.11,21.33,30.51,24.22,79.2,9.54,0,193.0,9.69,15.06,1008.44,554.0,3.0,7859.0,7,9.18,-3.83,9.54,48.6,26.64
2020-04-08,"Yangon, Myanmar",Yangon International Airport (VYYY),26.64,22.4,30.37,24.6,74.7,36.28,0,96.0,6.9,8.6,1009.2,341.0,,5901.0,25,7.96,0.75,45.82,77.01,26.19
2020-04-09,"Yangon, Myanmar",Yangon International Airport (VYYY),26.19,23.16,30.85,23.22,78.5,0.0,0,197.0,7.51,7.85,1011.97,358.0,4.6,9016.0,3,7.69,2.77,45.82,77.01,27.82
2020-04-10,"Yangon, Myanmar",Yangon International Airport (VYYY),27.82,23.48,31.29,25.44,89.6,0.0,0,207.0,3.81,6.84,1007.99,361.0,4.7,10223.0,3,7.8,-3.98,36.28,45.82,27.87
2020-04-11,"Yangon, Myanmar",Yangon International Airport (VYYY),27.87,23.86,32.02,25.54,75.6,0.0,0,195.0,6.96,9.64,1010.89,383.0,4.3,8105.0,3,8.16,2.9,0.0,45.82,26.76
2020-04-12,"Yangon, Myanmar",Yangon International Airport (VYYY),26.76,22.8,31.92,24.7,80.1,,0,279.0,7.59,12.18,1006.95,420.0,6.4,9095.0,4,9.12,-3.94,0.0,45.82,27.1
2020-04-13,"Yangon, Myanmar",Yangon International Airport (VYYY),27.1,22.92,31.31,23.22,78.8,13.63,0,276.0,9.13,9.84,1011.43,421.0,3.1,4849.0,8,8.39,4.48,13.63,59.45,27.76
2020-04-14,"Yangon, Myanmar",Yangon International Airport (VYYY),27.76,24.51,32.81,23.37,76.7,0.0,0,207.0,9.78,13.73,1010.26,448.0,3.4,6163.0,1,8.31,-1.18,13.63,49.91,27.36
2020-04-15,"Yangon, Myanmar",Yangon International Airport (VYYY),27.36,22.88,31.28,24.38,86.3,0.0,0,214.0,12.4,17.63,1014.66,329.0,4.5,5327.0,3,8.4,4.4,13.63,13.63,27.25
2020-04-16,"Yangon, Myanmar",Yangon International Airport (VYYY),27.25,22.79,31.81,23.23,78.0,4.92,0,285.0,7.57,8.98,1009.65,340.0,1.9,8271.0,7,9.02,-5.0,4.92,18.56,29.05
2020-04-17,"Yangon, Myanmar",Yangon International Airport (VYYY),29.05,25.47,33.61,26.61,79.5,0.0,0,187.0,6.77,7.62,1013.73,368.0,5.8,7656.0,3,8.13,4.07,4.92,18.56,27.29
2020-04-18,"Yangon, Myanmar",Yangon International Airport (VYYY),27.29,24.46,32.0,24.68,77.1,0.0,0,244.0,8.72,,1009.25,305.0,6.4,8454.0,4,7.54,-4.48,4.92,18.56,27.26
2020-04-19,"Yangon, Myanmar",Yangon International Airport (VYYY),27.26,23.75,32.01,24.62,82.4,0.0,0,246.0,7.46,9.61,1009.84,359.0,4.1,7114.0,3,8.26,0.59,0.0,18.56,29.13
2020-04-20,"Yangon, Myanmar",Yangon International Airport (VYYY),29.13,25.53,33.76,28.16,87.4,0.0,0,254.0,6.98,8.35,1014.2,464.0,2.5,7346.0,1,8.23,4.36,0.0,4.92,24.96
2020-04-21,"Yangon, Myanmar",Yangon International Airport (VYYY),24.96,20.28,28.18,21.38,83.1,0.0,0,274.0,5.95,8.69,1010.31,371.0,3.8,8476.0,1,7.9,-3.89,0.0,4.92,28.48
2020-04-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.48,24.41,33.28,24.94,84.6,0.0,0,255.0,10.26,11.61,1012.55,305.0,3.0,6536.0,1,8.87,2.23,0.0,4.92,27.75
2020-04-23,"Yangon, Myanmar",Yangon International Airport (VYYY),27.75,24.54,31.94,25.45,86.2,6.65,0,247.0,7.48,9.48,1014.25,411.0,4.9,8360.0,7,7.39,1.71,6.65,6.65,27.4
2020-04-24,"Yangon, Myanmar",Yangon International Airport (VYYY),27.4,23.19,31.45,24.51,95.1,7.7,0,228.0,2.69,4.03,1009.89,221.0,4.9,5771.0,7,8.26,-4.36,14.36,14.36,28.18
2020-04-25,"Yangon, Myanmar",Yangon International Airport (VYYY),28.18,25.2,32.89,23.66,80.3,12.36,0,252.0,5.9,7.08,1007.57,258.0,5.2,5418.0,8,7.69,-2.32,26.72,26.72,26.55
2020-04-26,"Yangon, Myanmar",Yangon International Airport (VYYY),26.55,21.74,31.91,25.08,85.1,0.0,0,231.0,6.11,8.13,1011.81,311.0,5.2,7104.0,3,10.17,4.24,20.06,26.72,28.43
2020-04-27,"Yangon, Myanmar",Yangon International Airport (VYYY),28.43,24.31,32.59,25.96,81.0,0.0,0,268.0,10.72,16.9,1005.24,328.0,5.6,7152.0,3,8.29,-6.58,12.36,26.72,27.49
2020-04-28,"Yangon, Myanmar",Yangon International Airport (VYYY),27.49,22.85,31.8,23.8,87.5,0.0,0,173.0,8.03,9.57,1011.62,362.0,5.7,6313.0,3,8.95,6.38,0.0,26.72,26.39
2020-04-29,"Yangon, Myanmar",Yangon International Airport (VYYY),26.39,22.52,30.67,23.47,83.5,4.93,0,247.0,6.68,10.73,1010.52,270.0,6.9,6866.0,7,8.15,-1.1,4.93,31.65,26.62
2020-04-30,"Yangon, Myanmar",Yangon International Airport (VYYY),26.62,22.44,31.13,23.78,81.7,0.0,0,238.0,9.01,10.49,1009.57,71.0,5.9,6406.0,3,8.69,-0.95,4.93,25.0,28.46
2020-05-01,"Yangon, Myanmar",Yangon International Airport (VYYY),28.46,23.99,32.83,24.7,76.5,0.0,0,276.0,13.9,15.06,1009.18,333.0,5.8,7248.0,3,8.85,-0.39,4.93,17.29,29.31
2020-05-02,"Yangon, Myanmar",Yangon International Airport (VYYY),29.31,24.9,35.56,27.16,100.0,0.0,0,206.0,7.89,12.92,1008.93,297.0,4.5,5000.0,3,10.66,-0.25,0.0,4.93,27.63
2020-05-03,"Yangon, Myanmar",Yangon International Airport (VYYY),27.63,23.08,33.41,23.82,88.0,0.0,0,224.0,7.37,14.91,1004.68,423.0,6.1,7966.0,4,10.32,-4.25,0.0,4.93,27.44
2020-05-04,"Yangon, Myanmar",Yangon International Airport (VYYY),27.44,23.36,32.68,22.91,82.6,0.0,0,303.0,7.83,10.77,1011.64,342.0,5.0,6514.0,3,9.32,6.95,0.0,4.93,27.31
2020-05-05,"Yangon, Myanmar",Yangon International Airport (VYYY),27.31,23.52,32.92,23.0,96.5,0.0,0,206.0,5.13,5.25,1009.78,316.0,6.9,7613.0,4,9.39,-1.86,0.0,4.93,27.64
2020-05-06,"Yangon, Myanmar",Yangon International Airport (VYYY),27.64,23.76,32.65,24.12,90.7,0.0,0,227.0,8.11,9.52,1010.89,344.0,5.7,6732.0,3,8.89,1.11,0.0,0.0,29.83
2020-05-07,"Yangon, Myanmar",Yangon International Airport (VYYY),29.83,26.03,34.15,,88.1,2.2,0,272.0,4.78,10.19,1007.87,254.0,6.0,6193.0,7,8.12,-3.02,2.2,2.2,27.7
2020-05-08,"Yangon, Myanmar",Yangon International Airport (VYYY),27.7,24.1,32.01,24.66,83.4,10.99,0,219.0,10.99,18.48,1006.47,359.0,5.6,4502.0,8,7.9,-1.4,13.18,13.18,29.46
2020-05-09,"Yangon, Myanmar",Yangon International Airport (VYYY),29.46,24.7,34.45,25.69,80.5,0.0,0,187.0,7.32,9.2,1009.55,169.0,6.0,6245.0,3,9.75,3.08,13.18,13.18,28.7
2020-05-10,"Yangon, Myanmar",Yangon International Airport (VYYY),28.7,24.96,34.95,24.87,84.9,25.66,0,196.0,8.09,12.09,1007.24,193.0,6.0,6190.0,8,9.99,-2.31,36.65,38.85,29.46
2020-05-11,"Yangon, Myanmar",Yangon International Airport (VYYY),29.46,25.74,34.62,26.77,83.0,14.36,0,231.0,10.18,10.44,1010.47,335.0,,5163.0,8,8.89,3.23,40.02,53.2,29.11
2020-05-12,"Yangon, Myanmar",Yangon International Airport (VYYY),29.11,25.51,34.78,24.5,89.6,14.96,0,219.0,8.41,11.89,1007.92,228.0,5.5,4471.0,8,9.27,-2.55,54.98,68.17,30.56
2020-05-13,"Yangon, Myanmar",Yangon International Airport (VYYY),30.56,27.04,35.5,28.06,91.1,8.2,0,216.0,5.48,7.59,1010.57,234.0,5.9,6794.0,7,8.46,2.65,37.52,76.37,30.6
2020-05-14,"Yangon, Myanmar",Yangon International Airport (VYYY),30.6,26.86,35.5,29.52,82.5,4.07,0,226.0,13.53,15.3,1008.3,234.0,6.0,5208.0,7,8.64,-2.27,27.23,78.24,28.83
2020-05-15,"Yangon, Myanmar",Yangon International Airport (VYYY),28.83,25.28,33.47,24.78,87.2,0.0,0,269.0,11.55,25.92,1010.2,176.0,4.6,5887.0,3,8.2,1.9,12.27,67.25,27.72
2020-05-16,"Yangon, Myanmar",Yangon International Airport (VYYY),27.72,23.45,31.51,25.75,84.0,24.39,0,169.0,7.44,10.71,1010.27,173.0,6.5,1950.0,8,8.07,0.07,28.46,91.64,30.12
2020-05-17,"Yangon, Myanmar",Yangon International Airport (VYYY),30.12,26.32,34.85,26.46,91.6,0.0,0,286.0,8.25,8.6,1008.24,,5.4,6491.0,3,8.53,-2.03,24.39,65.98,27.1
2020-05-18,"Yangon, Myanmar",Yangon International Airport (VYYY),27.1,23.65,32.04,25.55,79.2,0.0,0,263.0,6.91,13.28,1008.6,253.0,6.4,6069.0,4,8.39,0.36,24.39,51.63,28.73
2020-05-19,"Yangon, Myanmar",Yangon International Airport (VYYY),28.73,25.14,34.28,25.8,87.2,42.35,0,245.0,9.92,10.28,1005.06,258.0,7.7,1148.0,25,9.14,-3.54,42.35,79.02,29.49
2020-05-20,"Yangon, Myanmar",Yangon International Airport (VYYY),29.49,25.72,33.73,26.17,86.5,31.55,0,182.0,8.06,8.97,1007.47,,6.7,1848.0,25,8.01,2.41,73.9,102.36,29.63
2020-05-21,"Yangon, Myanmar",Yangon International Airport (VYYY),29.63,26.08,33.42,26.47,91.7,16.96,0,147.0,7.8,10.55,1012.19,175.0,6.3,6093.0,8,7.35,4.72,90.87,115.26,28.14
2020-05-22,"Yangon, Myanmar",Yangon International Airport (VYYY),28.14,23.73,32.57,24.45,93.9,5.38,0,186.0,14.68,17.48,1010.42,257.0,6.7,5402.0,7,8.84,-1.77,53.89,120.64,30.67
